pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,llm_answer,correct,raw_response,latency_s,model,prompting_setting,timestamp
G_44595_right_788,mated,primary_genuine,cross,44595,44595,right,right,A,B,0,B,0.51,qwen3vl,zero_shot,2026-08-22T21:38:24
I_57833_93812_right_s,non-mated,primary_impostor,same,57833,93812,right,right,B,B,1,B,0.55,qwen3vl,zero_shot,2026-08-22T21:38:24
D_47904_84,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,B,1,B,0.572,qwen3vl,zero_shot,2026-08-22T21:38:25
G_56583_left_852,mated,primary_genuine,cross,56583,56583,left,left,A,B,0,B,0.5,qwen3vl,zero_shot,2026-08-22T21:38:25
I_58793_65052_right_s,non-mated,primary_impostor,same,58793,65052,right,right,B,A,0,A,0.72,qwen3vl,zero_shot,2026-08-22T21:38:26
D_47904_87,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,B,1,B,0.591,qwen3vl,zero_shot,2026-08-22T21:38:27
D_76957_219,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,B,1,B,0.51,qwen3vl,zero_shot,2026-08-22T21:38:27
I_47904_89171_right_x,non-mated,primary_impostor,cross,47904,89171,right,right,B,B,1,B,0.522,qwen3vl,zero_shot,2026-08-22T21:38:28
I_43210_58398_left_x,non-mated,primary_impostor,cross,43210,58398,left,left,B,B,1,B,0.584,qwen3vl,zero_shot,2026-08-22T21:38:28
D_56583_107,non-mated,diagnostic_impostor,cross,56583,56583,left,right,B,B,1,B,0.493,qwen3vl,zero_shot,2026-08-22T21:38:29
G_74850_left_2008,mated,primary_genuine,same,74850,74850,left,left,A,B,0,B,0.467,qwen3vl,zero_shot,2026-08-22T21:38:29
D_63029_167,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,B,1,B,0.485,qwen3vl,zero_shot,2026-08-22T21:38:30
D_96608_277,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,B,1,B,0.51,qwen3vl,zero_shot,2026-08-22T21:38:30
G_83742_right_2340,mated,primary_genuine,same,83742,83742,right,right,A,B,0,B,0.513,qwen3vl,zero_shot,2026-08-22T21:38:31
I_56583_63029_left_x,non-mated,primary_impostor,cross,56583,63029,left,left,B,B,1,B,0.566,qwen3vl,zero_shot,2026-08-22T21:38:31
D_96608_280,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,B,1,B,0.52,qwen3vl,zero_shot,2026-08-22T21:38:32
I_65052_76957_left_x,non-mated,primary_impostor,cross,65052,76957,left,left,B,B,1,B,0.521,qwen3vl,zero_shot,2026-08-22T21:38:32
G_58398_right_1335,mated,primary_genuine,cross,58398,58398,right,right,A,B,0,B,0.538,qwen3vl,zero_shot,2026-08-22T21:38:33
D_83742_239,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,B,1,B,0.505,qwen3vl,zero_shot,2026-08-22T21:38:34
I_63029_83742_left_s,non-mated,primary_impostor,same,63029,83742,left,left,B,A,0,A,0.626,qwen3vl,zero_shot,2026-08-22T21:38:34
I_47904_56583_right_x,non-mated,primary_impostor,cross,47904,56583,right,right,B,B,1,B,0.504,qwen3vl,zero_shot,2026-08-22T21:38:35
G_57145_left_976,mated,primary_genuine,cross,57145,57145,left,left,A,B,0,B,0.521,qwen3vl,zero_shot,2026-08-22T21:38:35
G_76957_left_2132,mated,primary_genuine,same,76957,76957,left,left,A,A,1,A,0.467,qwen3vl,zero_shot,2026-08-22T21:38:36
D_57145_115,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,B,1,B,0.515,qwen3vl,zero_shot,2026-08-22T21:38:36
I_43210_76957_left_x,non-mated,primary_impostor,cross,43210,76957,left,left,B,B,1,B,0.638,qwen3vl,zero_shot,2026-08-22T21:38:37
G_14493_right_109,mated,primary_genuine,cross,14493,14493,right,right,A,B,0,B,0.587,qwen3vl,zero_shot,2026-08-22T21:38:37
I_69658_74850_left_s,non-mated,primary_impostor,same,69658,74850,left,left,B,B,1,B,0.523,qwen3vl,zero_shot,2026-08-22T21:38:38
D_20294_16,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,A,0,A,0.596,qwen3vl,zero_shot,2026-08-22T21:38:38
I_58793_89171_left_x,non-mated,primary_impostor,cross,58793,89171,left,left,B,A,0,A,0.525,qwen3vl,zero_shot,2026-08-22T21:38:39
G_99775_left_2873,mated,primary_genuine,cross,99775,99775,left,left,A,B,0,B,0.578,qwen3vl,zero_shot,2026-08-22T21:38:40
D_58793_155,non-mated,diagnostic_impostor,cross,58793,58793,left,right,B,B,1,B,0.569,qwen3vl,zero_shot,2026-08-22T21:38:40
I_24101_57833_right_s,non-mated,primary_impostor,same,24101,57833,right,right,B,A,0,A,0.544,qwen3vl,zero_shot,2026-08-22T21:38:41
D_74850_210,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,B,1,B,0.573,qwen3vl,zero_shot,2026-08-22T21:38:41
I_47904_65052_right_s,non-mated,primary_impostor,same,47904,65052,right,right,B,A,0,A,0.647,qwen3vl,zero_shot,2026-08-22T21:38:42
I_65030_89171_right_s,non-mated,primary_impostor,same,65030,89171,right,right,B,A,0,A,0.521,qwen3vl,zero_shot,2026-08-22T21:38:42
G_56583_right_912,mated,primary_genuine,cross,56583,56583,right,right,A,B,0,B,0.56,qwen3vl,zero_shot,2026-08-22T21:38:43
I_43210_76957_right_x,non-mated,primary_impostor,cross,43210,76957,right,right,B,B,1,B,0.521,qwen3vl,zero_shot,2026-08-22T21:38:44
I_47904_74850_right_s,non-mated,primary_impostor,same,47904,74850,right,right,B,A,0,A,0.514,qwen3vl,zero_shot,2026-08-22T21:38:44
D_47904_95,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,A,0,A,0.577,qwen3vl,zero_shot,2026-08-22T21:38:45
G_44595_right_766,mated,primary_genuine,cross,44595,44595,right,right,A,B,0,B,0.524,qwen3vl,zero_shot,2026-08-22T21:38:45
G_43210_right_678,mated,primary_genuine,same,43210,43210,right,right,A,B,0,B,0.471,qwen3vl,zero_shot,2026-08-22T21:38:46
D_27295_41,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,B,1,B,0.555,qwen3vl,zero_shot,2026-08-22T21:38:46
I_58398_89171_left_s,non-mated,primary_impostor,same,58398,89171,left,left,B,B,1,B,0.535,qwen3vl,zero_shot,2026-08-22T21:38:47
I_24101_83742_left_x,non-mated,primary_impostor,cross,24101,83742,left,left,B,B,1,B,0.538,qwen3vl,zero_shot,2026-08-22T21:38:47
I_57833_65052_right_s,non-mated,primary_impostor,same,57833,65052,right,right,B,B,1,B,0.561,qwen3vl,zero_shot,2026-08-22T21:38:48
I_58793_63029_left_x,non-mated,primary_impostor,cross,58793,63029,left,left,B,B,1,B,0.496,qwen3vl,zero_shot,2026-08-22T21:38:48
G_57833_right_1242,mated,primary_genuine,cross,57833,57833,right,right,A,B,0,B,0.498,qwen3vl,zero_shot,2026-08-22T21:38:49
D_44595_79,non-mated,diagnostic_impostor,same,44595,44595,left,right,B,B,1,B,0.511,qwen3vl,zero_shot,2026-08-22T21:38:49
G_93812_right_2677,mated,primary_genuine,cross,93812,93812,right,right,A,B,0,B,0.504,qwen3vl,zero_shot,2026-08-22T21:38:50
I_44595_93812_right_x,non-mated,primary_impostor,cross,44595,93812,right,right,B,B,1,B,0.536,qwen3vl,zero_shot,2026-08-22T21:38:50
G_93812_right_2681,mated,primary_genuine,cross,93812,93812,right,right,A,B,0,B,0.528,qwen3vl,zero_shot,2026-08-22T21:38:51
I_57145_76957_right_s,non-mated,primary_impostor,same,57145,76957,right,right,B,A,0,A,0.574,qwen3vl,zero_shot,2026-08-22T21:38:51
I_43210_89171_right_x,non-mated,primary_impostor,cross,43210,89171,right,right,B,A,0,A,0.615,qwen3vl,zero_shot,2026-08-22T21:38:52
D_74850_211,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,B,1,B,0.551,qwen3vl,zero_shot,2026-08-22T21:38:53
I_14493_65052_right_x,non-mated,primary_impostor,cross,14493,65052,right,right,B,B,1,B,0.646,qwen3vl,zero_shot,2026-08-22T21:38:53
G_58793_right_1458,mated,primary_genuine,same,58793,58793,right,right,A,B,0,B,0.514,qwen3vl,zero_shot,2026-08-22T21:38:54
G_93812_right_2688,mated,primary_genuine,same,93812,93812,right,right,A,A,1,A,0.531,qwen3vl,zero_shot,2026-08-22T21:38:54
G_56583_right_907,mated,primary_genuine,cross,56583,56583,right,right,A,B,0,B,0.566,qwen3vl,zero_shot,2026-08-22T21:38:55
I_57145_57833_left_s,non-mated,primary_impostor,same,57145,57833,left,left,B,B,1,B,0.588,qwen3vl,zero_shot,2026-08-22T21:38:55
G_65052_right_1852,mated,primary_genuine,same,65052,65052,right,right,A,B,0,B,0.485,qwen3vl,zero_shot,2026-08-22T21:38:56
I_57145_69658_left_x,non-mated,primary_impostor,cross,57145,69658,left,left,B,B,1,B,0.5,qwen3vl,zero_shot,2026-08-22T21:38:56
G_65030_right_1694,mated,primary_genuine,cross,65030,65030,right,right,A,A,1,A,0.648,qwen3vl,zero_shot,2026-08-22T21:38:57
D_93812_265,non-mated,diagnostic_impostor,same,93812,93812,left,right,B,A,0,A,0.519,qwen3vl,zero_shot,2026-08-22T21:38:58
I_43210_65030_left_x,non-mated,primary_impostor,cross,43210,65030,left,left,B,B,1,B,0.522,qwen3vl,zero_shot,2026-08-22T21:38:58
I_44595_89171_left_s,non-mated,primary_impostor,same,44595,89171,left,left,B,B,1,B,0.475,qwen3vl,zero_shot,2026-08-22T21:38:59
I_87757_93812_right_s,non-mated,primary_impostor,same,87757,93812,right,right,B,B,1,B,0.525,qwen3vl,zero_shot,2026-08-22T21:38:59
I_44595_99775_right_x,non-mated,primary_impostor,cross,44595,99775,right,right,B,A,0,A,0.475,qwen3vl,zero_shot,2026-08-22T21:39:00
G_87757_left_2398,mated,primary_genuine,same,87757,87757,left,left,A,A,1,A,0.517,qwen3vl,zero_shot,2026-08-22T21:39:00
I_43210_44595_right_s,non-mated,primary_impostor,same,43210,44595,right,right,B,A,0,A,0.568,qwen3vl,zero_shot,2026-08-22T21:39:01
G_57833_right_1256,mated,primary_genuine,same,57833,57833,right,right,A,B,0,B,0.473,qwen3vl,zero_shot,2026-08-22T21:39:01
I_43210_89171_left_s,non-mated,primary_impostor,same,43210,89171,left,left,B,B,1,B,0.513,qwen3vl,zero_shot,2026-08-22T21:39:02
G_69658_left_1884,mated,primary_genuine,cross,69658,69658,left,left,A,B,0,B,0.506,qwen3vl,zero_shot,2026-08-22T21:39:02
G_57833_left_1134,mated,primary_genuine,cross,57833,57833,left,left,A,A,1,A,0.505,qwen3vl,zero_shot,2026-08-22T21:39:03
G_44595_left_695,mated,primary_genuine,same,44595,44595,left,left,A,B,0,B,0.542,qwen3vl,zero_shot,2026-08-22T21:39:03
D_44595_75,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,B,1,B,0.581,qwen3vl,zero_shot,2026-08-22T21:39:04
D_58793_149,non-mated,diagnostic_impostor,same,58793,58793,left,right,B,B,1,B,0.538,qwen3vl,zero_shot,2026-08-22T21:39:04
G_65052_left_1726,mated,primary_genuine,same,65052,65052,left,left,A,B,0,B,0.552,qwen3vl,zero_shot,2026-08-22T21:39:05
I_57145_69658_right_x,non-mated,primary_impostor,cross,57145,69658,right,right,B,B,1,B,0.553,qwen3vl,zero_shot,2026-08-22T21:39:05
G_20294_right_261,mated,primary_genuine,cross,20294,20294,right,right,A,B,0,B,0.517,qwen3vl,zero_shot,2026-08-22T21:39:06
I_65030_87757_right_s,non-mated,primary_impostor,same,65030,87757,right,right,B,A,0,A,0.497,qwen3vl,zero_shot,2026-08-22T21:39:06
I_24101_57833_right_x,non-mated,primary_impostor,cross,24101,57833,right,right,B,B,1,B,0.495,qwen3vl,zero_shot,2026-08-22T21:39:07
G_44595_left_739,mated,primary_genuine,same,44595,44595,left,left,A,B,0,B,0.528,qwen3vl,zero_shot,2026-08-22T21:39:08
I_63029_99775_right_x,non-mated,primary_impostor,cross,63029,99775,right,right,B,B,1,B,0.519,qwen3vl,zero_shot,2026-08-22T21:39:08
G_24101_right_305,mated,primary_genuine,same,24101,24101,right,right,A,A,1,A,0.496,qwen3vl,zero_shot,2026-08-22T21:39:09
G_65052_left_1758,mated,primary_genuine,cross,65052,65052,left,left,A,B,0,B,0.523,qwen3vl,zero_shot,2026-08-22T21:39:09
I_56583_83742_left_s,non-mated,primary_impostor,same,56583,83742,left,left,B,B,1,B,0.543,qwen3vl,zero_shot,2026-08-22T21:39:10
D_58398_139,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,B,1,B,0.517,qwen3vl,zero_shot,2026-08-22T21:39:10
G_32467_right_538,mated,primary_genuine,same,32467,32467,right,right,A,B,0,B,0.494,qwen3vl,zero_shot,2026-08-22T21:39:11
D_47904_91,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,A,0,A,0.535,qwen3vl,zero_shot,2026-08-22T21:39:11
G_47904_left_822,mated,primary_genuine,cross,47904,47904,left,left,A,B,0,B,0.537,qwen3vl,zero_shot,2026-08-22T21:39:12
G_87757_left_2365,mated,primary_genuine,cross,87757,87757,left,left,A,B,0,B,0.52,qwen3vl,zero_shot,2026-08-22T21:39:12
I_14493_58398_right_s,non-mated,primary_impostor,same,14493,58398,right,right,B,B,1,B,0.548,qwen3vl,zero_shot,2026-08-22T21:39:13
I_56583_58398_right_s,non-mated,primary_impostor,same,56583,58398,right,right,B,B,1,B,0.621,qwen3vl,zero_shot,2026-08-22T21:39:13
I_24101_65030_left_s,non-mated,primary_impostor,same,24101,65030,left,left,B,A,0,A,0.552,qwen3vl,zero_shot,2026-08-22T21:39:14
G_56583_left_864,mated,primary_genuine,cross,56583,56583,left,left,A,B,0,B,0.508,qwen3vl,zero_shot,2026-08-22T21:39:14
I_74850_83742_right_s,non-mated,primary_impostor,same,74850,83742,right,right,B,B,1,B,0.532,qwen3vl,zero_shot,2026-08-22T21:39:15
I_24101_74850_right_s,non-mated,primary_impostor,same,24101,74850,right,right,B,B,1,B,0.493,qwen3vl,zero_shot,2026-08-22T21:39:15
I_65030_69658_right_s,non-mated,primary_impostor,same,65030,69658,right,right,B,A,0,A,0.504,qwen3vl,zero_shot,2026-08-22T21:39:16
I_89171_99775_right_s,non-mated,primary_impostor,same,89171,99775,right,right,B,A,0,A,0.643,qwen3vl,zero_shot,2026-08-22T21:39:17
I_63029_99775_left_x,non-mated,primary_impostor,cross,63029,99775,left,left,B,B,1,B,0.401,qwen3vl,zero_shot,2026-08-22T21:39:17
I_14493_27295_right_x,non-mated,primary_impostor,cross,14493,27295,right,right,B,B,1,B,0.482,qwen3vl,zero_shot,2026-08-22T21:39:17
I_24101_87757_left_s,non-mated,primary_impostor,same,24101,87757,left,left,B,B,1,B,0.533,qwen3vl,zero_shot,2026-08-22T21:39:18
D_20294_19,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,B,1,B,0.558,qwen3vl,zero_shot,2026-08-22T21:39:19
I_57833_58793_right_s,non-mated,primary_impostor,same,57833,58793,right,right,B,B,1,B,0.51,qwen3vl,zero_shot,2026-08-22T21:39:19
I_47904_89171_left_x,non-mated,primary_impostor,cross,47904,89171,left,left,B,B,1,B,0.504,qwen3vl,zero_shot,2026-08-22T21:39:20
G_32467_left_455,mated,primary_genuine,cross,32467,32467,left,left,A,B,0,B,0.518,qwen3vl,zero_shot,2026-08-22T21:39:20
G_24101_right_303,mated,primary_genuine,cross,24101,24101,right,right,A,B,0,B,0.496,qwen3vl,zero_shot,2026-08-22T21:39:21
D_47904_85,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,A,0,A,0.512,qwen3vl,zero_shot,2026-08-22T21:39:21
G_43210_right_675,mated,primary_genuine,same,43210,43210,right,right,A,B,0,B,0.537,qwen3vl,zero_shot,2026-08-22T21:39:22
I_24101_58398_right_s,non-mated,primary_impostor,same,24101,58398,right,right,B,B,1,B,0.536,qwen3vl,zero_shot,2026-08-22T21:39:22
D_83742_233,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,B,1,B,0.517,qwen3vl,zero_shot,2026-08-22T21:39:23
G_27295_right_398,mated,primary_genuine,cross,27295,27295,right,right,A,B,0,B,0.55,qwen3vl,zero_shot,2026-08-22T21:39:23
D_20294_14,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,B,1,B,0.605,qwen3vl,zero_shot,2026-08-22T21:39:24
G_58398_right_1349,mated,primary_genuine,cross,58398,58398,right,right,A,B,0,B,0.504,qwen3vl,zero_shot,2026-08-22T21:39:24
D_44595_81,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,B,1,B,0.528,qwen3vl,zero_shot,2026-08-22T21:39:25
I_57833_99775_left_s,non-mated,primary_impostor,same,57833,99775,left,left,B,B,1,B,0.516,qwen3vl,zero_shot,2026-08-22T21:39:25
G_99775_right_2922,mated,primary_genuine,cross,99775,99775,right,right,A,B,0,B,0.525,qwen3vl,zero_shot,2026-08-22T21:39:26
D_65030_179,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,B,1,B,0.536,qwen3vl,zero_shot,2026-08-22T21:39:26
G_47904_right_829,mated,primary_genuine,same,47904,47904,right,right,A,B,0,B,0.542,qwen3vl,zero_shot,2026-08-22T21:39:27
G_24101_right_306,mated,primary_genuine,same,24101,24101,right,right,A,A,1,A,0.48,qwen3vl,zero_shot,2026-08-22T21:39:27
I_57833_74850_left_x,non-mated,primary_impostor,cross,57833,74850,left,left,B,B,1,B,0.554,qwen3vl,zero_shot,2026-08-22T21:39:28
G_76957_right_2153,mated,primary_genuine,same,76957,76957,right,right,A,A,1,A,0.527,qwen3vl,zero_shot,2026-08-22T21:39:29
G_63029_left_1538,mated,primary_genuine,same,63029,63029,left,left,A,A,1,A,0.534,qwen3vl,zero_shot,2026-08-22T21:39:29
I_32467_43210_right_x,non-mated,primary_impostor,cross,32467,43210,right,right,B,B,1,B,0.542,qwen3vl,zero_shot,2026-08-22T21:39:30
I_20294_65052_right_s,non-mated,primary_impostor,same,20294,65052,right,right,B,B,1,B,0.472,qwen3vl,zero_shot,2026-08-22T21:39:30
I_44595_58793_right_x,non-mated,primary_impostor,cross,44595,58793,right,right,B,A,0,A,0.5,qwen3vl,zero_shot,2026-08-22T21:39:31
I_56583_74850_right_s,non-mated,primary_impostor,same,56583,74850,right,right,B,B,1,B,0.642,qwen3vl,zero_shot,2026-08-22T21:39:31
D_43210_62,non-mated,diagnostic_impostor,same,43210,43210,left,right,B,B,1,B,0.519,qwen3vl,zero_shot,2026-08-22T21:39:32
I_57833_99775_left_x,non-mated,primary_impostor,cross,57833,99775,left,left,B,B,1,B,0.531,qwen3vl,zero_shot,2026-08-22T21:39:32
G_44595_right_812,mated,primary_genuine,same,44595,44595,right,right,A,B,0,B,0.501,qwen3vl,zero_shot,2026-08-22T21:39:33
G_32467_left_420,mated,primary_genuine,same,32467,32467,left,left,A,B,0,B,0.556,qwen3vl,zero_shot,2026-08-22T21:39:33
G_27295_right_377,mated,primary_genuine,cross,27295,27295,right,right,A,B,0,B,0.491,qwen3vl,zero_shot,2026-08-22T21:39:34
D_76957_216,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,B,1,B,0.544,qwen3vl,zero_shot,2026-08-22T21:39:34
D_14493_3,non-mated,diagnostic_impostor,same,14493,14493,left,right,B,B,1,B,0.515,qwen3vl,zero_shot,2026-08-22T21:39:35
I_24101_58793_left_x,non-mated,primary_impostor,cross,24101,58793,left,left,B,B,1,B,0.678,qwen3vl,zero_shot,2026-08-22T21:39:36
I_24101_65030_right_s,non-mated,primary_impostor,same,24101,65030,right,right,B,A,0,A,0.614,qwen3vl,zero_shot,2026-08-22T21:39:36
I_56583_63029_left_s,non-mated,primary_impostor,same,56583,63029,left,left,B,B,1,B,0.54,qwen3vl,zero_shot,2026-08-22T21:39:37
I_43210_57833_left_s,non-mated,primary_impostor,same,43210,57833,left,left,B,A,0,A,0.518,qwen3vl,zero_shot,2026-08-22T21:39:37
I_43210_63029_left_s,non-mated,primary_impostor,same,43210,63029,left,left,B,B,1,B,0.507,qwen3vl,zero_shot,2026-08-22T21:39:38
G_57145_left_960,mated,primary_genuine,same,57145,57145,left,left,A,A,1,A,0.534,qwen3vl,zero_shot,2026-08-22T21:39:38
G_27295_left_337,mated,primary_genuine,cross,27295,27295,left,left,A,B,0,B,0.643,qwen3vl,zero_shot,2026-08-22T21:39:39
G_89171_left_2527,mated,primary_genuine,same,89171,89171,left,left,A,A,1,A,0.484,qwen3vl,zero_shot,2026-08-22T21:39:39
G_27295_left_361,mated,primary_genuine,same,27295,27295,left,left,A,B,0,B,0.513,qwen3vl,zero_shot,2026-08-22T21:39:40
I_44595_56583_right_s,non-mated,primary_impostor,same,44595,56583,right,right,B,A,0,A,0.546,qwen3vl,zero_shot,2026-08-22T21:39:40
I_76957_83742_right_x,non-mated,primary_impostor,cross,76957,83742,right,right,B,B,1,B,0.545,qwen3vl,zero_shot,2026-08-22T21:39:41
D_43210_66,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,B,1,B,0.675,qwen3vl,zero_shot,2026-08-22T21:39:42
I_57833_87757_left_x,non-mated,primary_impostor,cross,57833,87757,left,left,B,B,1,B,0.552,qwen3vl,zero_shot,2026-08-22T21:39:42
I_27295_57833_left_x,non-mated,primary_impostor,cross,27295,57833,left,left,B,B,1,B,0.47,qwen3vl,zero_shot,2026-08-22T21:39:43
I_56583_76957_right_x,non-mated,primary_impostor,cross,56583,76957,right,right,B,B,1,B,0.546,qwen3vl,zero_shot,2026-08-22T21:39:43
D_76957_217,non-mated,diagnostic_impostor,same,76957,76957,left,right,B,B,1,B,0.526,qwen3vl,zero_shot,2026-08-22T21:39:44
G_89171_left_2496,mated,primary_genuine,same,89171,89171,left,left,A,B,0,B,0.544,qwen3vl,zero_shot,2026-08-22T21:39:44
I_32467_57145_left_s,non-mated,primary_impostor,same,32467,57145,left,left,B,B,1,B,0.712,qwen3vl,zero_shot,2026-08-22T21:39:45
G_96608_right_2788,mated,primary_genuine,cross,96608,96608,right,right,A,B,0,B,0.534,qwen3vl,zero_shot,2026-08-22T21:39:46
I_58793_87757_left_x,non-mated,primary_impostor,cross,58793,87757,left,left,B,B,1,B,0.507,qwen3vl,zero_shot,2026-08-22T21:39:46
G_58398_right_1321,mated,primary_genuine,cross,58398,58398,right,right,A,B,0,B,0.506,qwen3vl,zero_shot,2026-08-22T21:39:47
I_47904_56583_left_x,non-mated,primary_impostor,cross,47904,56583,left,left,B,A,0,A,0.504,qwen3vl,zero_shot,2026-08-22T21:39:47
D_65052_188,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,B,1,B,0.635,qwen3vl,zero_shot,2026-08-22T21:39:48
I_44595_87757_left_x,non-mated,primary_impostor,cross,44595,87757,left,left,B,B,1,B,0.505,qwen3vl,zero_shot,2026-08-22T21:39:48
D_99775_290,non-mated,diagnostic_impostor,cross,99775,99775,left,right,B,B,1,B,0.518,qwen3vl,zero_shot,2026-08-22T21:39:49
G_83742_right_2269,mated,primary_genuine,same,83742,83742,right,right,A,A,1,A,0.522,qwen3vl,zero_shot,2026-08-22T21:39:49
G_32467_right_485,mated,primary_genuine,same,32467,32467,right,right,A,A,1,A,0.566,qwen3vl,zero_shot,2026-08-22T21:39:50
D_58398_140,non-mated,diagnostic_impostor,same,58398,58398,left,right,B,B,1,B,0.56,qwen3vl,zero_shot,2026-08-22T21:39:50
I_57145_87757_right_s,non-mated,primary_impostor,same,57145,87757,right,right,B,A,0,A,0.579,qwen3vl,zero_shot,2026-08-22T21:39:51
D_57833_123,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,B,1,B,0.56,qwen3vl,zero_shot,2026-08-22T21:39:52
D_83742_229,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,B,1,B,0.522,qwen3vl,zero_shot,2026-08-22T21:39:52
D_43210_61,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,B,1,B,0.501,qwen3vl,zero_shot,2026-08-22T21:39:53
D_57145_119,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,A,0,A,0.645,qwen3vl,zero_shot,2026-08-22T21:39:53
D_58398_143,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,B,1,B,0.603,qwen3vl,zero_shot,2026-08-22T21:39:54
G_69658_left_1883,mated,primary_genuine,cross,69658,69658,left,left,A,B,0,B,0.445,qwen3vl,zero_shot,2026-08-22T21:39:54
G_57833_right_1204,mated,primary_genuine,same,57833,57833,right,right,A,A,1,A,0.494,qwen3vl,zero_shot,2026-08-22T21:39:55
D_89171_254,non-mated,diagnostic_impostor,cross,89171,89171,left,right,B,B,1,B,0.599,qwen3vl,zero_shot,2026-08-22T21:39:55
I_57833_69658_right_s,non-mated,primary_impostor,same,57833,69658,right,right,B,A,0,A,0.534,qwen3vl,zero_shot,2026-08-22T21:39:56
I_14493_57833_right_x,non-mated,primary_impostor,cross,14493,57833,right,right,B,B,1,B,0.502,qwen3vl,zero_shot,2026-08-22T21:39:56
I_57145_63029_right_x,non-mated,primary_impostor,cross,57145,63029,right,right,B,B,1,B,0.493,qwen3vl,zero_shot,2026-08-22T21:39:57
D_47904_88,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,B,1,B,0.464,qwen3vl,zero_shot,2026-08-22T21:39:57
G_65052_right_1843,mated,primary_genuine,same,65052,65052,right,right,A,B,0,B,0.485,qwen3vl,zero_shot,2026-08-22T21:39:58
D_14493_11,non-mated,diagnostic_impostor,cross,14493,14493,left,right,B,B,1,B,0.584,qwen3vl,zero_shot,2026-08-22T21:39:58
G_43210_right_625,mated,primary_genuine,cross,43210,43210,right,right,A,B,0,B,0.511,qwen3vl,zero_shot,2026-08-22T21:39:59
I_58398_93812_right_x,non-mated,primary_impostor,cross,58398,93812,right,right,B,B,1,B,0.672,qwen3vl,zero_shot,2026-08-22T21:40:00
I_56583_74850_left_x,non-mated,primary_impostor,cross,56583,74850,left,left,B,B,1,B,0.546,qwen3vl,zero_shot,2026-08-22T21:40:00
I_56583_65052_right_x,non-mated,primary_impostor,cross,56583,65052,right,right,B,B,1,B,0.55,qwen3vl,zero_shot,2026-08-22T21:40:01
D_65030_178,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,A,0,A,0.542,qwen3vl,zero_shot,2026-08-22T21:40:01
D_65052_184,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,B,1,B,0.541,qwen3vl,zero_shot,2026-08-22T21:40:02
I_57145_76957_right_x,non-mated,primary_impostor,cross,57145,76957,right,right,B,B,1,B,0.539,qwen3vl,zero_shot,2026-08-22T21:40:02
D_44595_80,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,B,1,B,0.494,qwen3vl,zero_shot,2026-08-22T21:40:03
G_99775_left_2861,mated,primary_genuine,cross,99775,99775,left,left,A,B,0,B,0.54,qwen3vl,zero_shot,2026-08-22T21:40:03
I_14493_24101_left_s,non-mated,primary_impostor,same,14493,24101,left,left,B,B,1,B,0.522,qwen3vl,zero_shot,2026-08-22T21:40:04
G_96608_right_2827,mated,primary_genuine,same,96608,96608,right,right,A,B,0,B,0.478,qwen3vl,zero_shot,2026-08-22T21:40:04
I_27295_96608_right_s,non-mated,primary_impostor,same,27295,96608,right,right,B,B,1,B,0.588,qwen3vl,zero_shot,2026-08-22T21:40:05
I_32467_76957_right_x,non-mated,primary_impostor,cross,32467,76957,right,right,B,B,1,B,0.502,qwen3vl,zero_shot,2026-08-22T21:40:05
G_65030_left_1637,mated,primary_genuine,same,65030,65030,left,left,A,B,0,B,0.537,qwen3vl,zero_shot,2026-08-22T21:40:06
G_99775_left_2851,mated,primary_genuine,same,99775,99775,left,left,A,B,0,B,0.531,qwen3vl,zero_shot,2026-08-22T21:40:07
